Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
S Dube,smat2022_135,13,4,0,325.0,0,0,0,2,25.0,2.0,15,2,7.50,7.5,6.0,0,2,0,25.0,7,9,2.0,16,1
S Dube,smat2022_136,7,9,1,77.8,0,0,1,0,55.6,2.0,16,1,8.00,16.0,12.0,0,2,0,16.7,0,0,0,0,0
DJ Mitchell,ipl2022_39,16,24,1,66.7,0,0,0,0,37.5,1.0,7,0,7.00,0,0,0,0,0,33.3,17,20,1.0,20,0
DJ Mitchell,ipl2022_44,17,20,1,85.0,0,0,1,0,35.0,1.0,20,0,20.00,0,0,0,3,1,0.0,32,30,3.0,28,0
DJ Mitchell,ssnz2017_03,32,30,0,106.7,0,0,3,0,23.3,3.0,28,0,9.33,0,0,0,3,0,0.0,8,10,0,0,0
DJ Mitchell,ssnz2017_04,8,10,1,80.0,0,0,1,0,50.0,0,0,0,0,0,0,0,0,0,0,31,27,4.0,24,1
DJ Mitchell,ssnz2017_07,31,27,0,114.8,0,0,2,0,25.9,4.0,24,1,6.00,24.0,24.0,0,1,0,20.8,41,24,3.0,22,3
DJ Mitchell,ssnz2017_09,41,24,1,170.8,0,0,1,3,20.8,3.0,22,3,7.33,7.3,6.0,0,1,1,33.3,27,23,4.0,44,1
DJ Mitchell,ssnz2017_13,27,23,1,117.4,0,0,1,1,34.8,4.0,44,1,11.00,44.0,24.0,0,3,2,25.0,30,13,3.0,28,1
DJ Mitchell,ssnz2017_16,30,13,0,230.8,0,0,2,3,30.8,3.0,28,1,9.33,28.0,18.0,0,3,1,33.3,0,0,4.0,33,2
DJ Mitchell,ssnz2017_19,0,0,0,0,0,0,0,0,0,4.0,33,2,8.25,16.5,12.0,0,3,1,37.5,50,22,2.0,30,0
DJ Mitchell,ssnz2017_24,50,22,0,227.3,1,0,4,4,18.2,2.0,30,0,15.00,0,0,0,3,2,8.3,17,16,2.0,21,0
DJ Mitchell,ssnz2017_28,17,16,1,106.2,0,0,1,0,18.8,2.0,21,0,10.50,0,0,0,2,0,8.3,0,0,1.0,5,0
DJ Mitchell,ssnz2017_32,0,0,0,0,0,0,0,0,0,1.0,5,0,5.00,0,0,0,0,0,33.3,29,17,1.3,7,2
DJ Mitchell,ssnz2018_01,29,17,1,170.6,0,0,0,3,17.6,1.3,7,2,4.67,3.5,4.5,0,0,0,55.6,20,22,1.2,22,0
DJ Mitchell,ssnz2018_04,20,22,1,90.9,0,0,0,1,36.4,1.2,22,0,16.50,0,0,0,1,2,12.5,27,27,0,0,0
DJ Mitchell,ssnz2018_07,27,27,1,100.0,0,0,3,0,44.4,0,0,0,0,0,0,0,0,0,0,69,47,2.0,20,0
DJ Mitchell,ssnz2018_10,69,47,1,146.8,1,0,7,1,17.0,2.0,20,0,10.00,0,0,0,1,2,41.7,9,9,1.0,6,0
DJ Mitchell,ssnz2018_13,9,9,1,100.0,0,0,1,0,44.4,1.0,6,0,6.00,0,0,0,0,0,50.0,49,41,4.0,19,2
DJ Mitchell,ssnz2018_15,49,41,1,119.5,0,0,2,3,36.6,4.0,19,2,4.75,9.5,12.0,0,1,0,50.0,8,9,1.0,7,1
DJ Mitchell,ssnz2018_18,8,9,1,88.9,0,0,0,1,77.8,1.0,7,1,7.00,7.0,6.0,0,0,0,16.7,61,23,0.5,1,0
DJ Mitchell,ssnz2018_22,61,23,1,265.2,1,0,3,6,13.0,0.5,1,0,1.20,0,0,0,0,0,80.0,37,28,2.0,25,0
DJ Mitchell,ssnz2018_27,37,28,1,132.1,0,0,1,3,32.1,2.0,25,0,12.50,0,0,0,3,1,41.7,5,5,1.0,7,1
DJ Mitchell,ssnz2018_32,5,5,1,100.0,0,0,1,0,60.0,1.0,7,1,7.00,7.0,6.0,0,1,0,33.3,12,9,1.0,21,0
