Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
S Gopal,ipl2020_54,23,23,0,100.0,0,0,2,0,34.8,3.0,44,1,14.67,44.0,18.0,0,6,2,27.8,0,0,3.0,40,0
S Gopal,ipl2021_04,0,0,0,0,0,0,0,0,0,3.0,40,0,13.33,0,0,0,3,3,16.7,7,4,3.0,35,0
S Gopal,ipl2021_16,7,4,0,175.0,0,0,0,1,50.0,3.0,35,0,11.67,0,0,0,4,2,33.3,0,1,1.0,9,0
S Gopal,ipl2021_51,0,1,1,0.0,0,0,0,0,100.0,1.0,9,0,9.00,0,0,0,0,1,33.3,9,7,3.0,34,1
S Gopal,ipl2022_50,9,7,0,128.6,0,0,2,0,57.1,3.0,34,1,11.33,34.0,18.0,0,1,4,38.9,13,11,2.4,17,0
S Gopal,smat2021_096,13,11,1,118.2,0,0,2,0,45.5,2.4,17,0,6.38,0,0,0,0,1,31.2,0,2,3.0,30,0
S Gopal,smat2023_132,0,2,1,0.0,0,0,0,0,100.0,3.0,30,0,10.00,0,0,0,3,1,22.2,0,0,0,0,0
K Kartikeya,ipl2022_44,0,0,0,0,0,0,0,0,0,4.0,19,1,4.75,19.0,24.0,0,1,0,37.5,0,0,3.0,29,0
K Kartikeya,ipl2022_51,0,0,0,0,0,0,0,0,0,3.0,29,0,9.67,0,0,0,3,1,22.2,3,5,3.0,32,2
K Kartikeya,ipl2022_56,3,5,1,60.0,0,0,0,0,40.0,3.0,32,2,10.67,16.0,9.0,0,2,3,44.4,0,0,3.0,22,2
K Kartikeya,ipl2022_59,0,0,0,0,0,0,0,0,0,3.0,22,2,7.33,11.0,9.0,0,2,1,50.0,0,0,4.0,24,1
K Kartikeya,ipl2023_12,0,0,0,0,0,0,0,0,0,4.0,24,1,6.00,24.0,24.0,0,0,1,25.0,0,0,4.0,39,1
