Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
B Kumar,ipl2019_22,0,0,0,0,0,0,0,0,0,4.0,25,0,6.25,0,0,0,1,1,45.8,2,4,4.0,33,2
B Kumar,ipl2019_30,2,4,1,50.0,0,0,0,0,50.0,4.0,33,2,8.25,16.5,12.0,0,2,1,45.8,0,0,4.0,21,0
B Kumar,ipl2019_33,0,0,0,0,0,0,0,0,0,4.0,21,0,5.25,0,0,0,2,0,50.0,0,0,4.0,35,2
B Kumar,ipl2019_38,0,0,0,0,0,0,0,0,0,4.0,35,2,8.75,17.5,12.0,0,4,2,54.2,0,0,4.0,18,1
B Kumar,ipl2019_41,0,0,0,0,0,0,0,0,0,4.0,18,1,4.50,18.0,24.0,0,3,0,62.5,1,4,4.0,22,0
B Kumar,ipl2019_45,1,4,1,25.0,0,0,0,0,75.0,4.0,22,0,5.50,0,0,0,3,0,62.5,0,0,4.0,34,0
B Kumar,ipl2019_48,0,0,0,0,0,0,0,0,0,4.0,34,0,8.50,0,0,0,2,2,54.2,0,0,4.0,29,1
B Kumar,ipl2019_51,0,0,0,0,0,0,0,0,0,4.0,29,1,7.25,29.0,24.0,0,4,0,45.8,7,5,4.0,24,2
B Kumar,ipl2019_54,7,5,0,140.0,0,0,1,0,20.0,4.0,24,2,6.00,12.0,12.0,0,2,1,54.2,0,0,4.0,42,2
B Kumar,ipl2019_58,0,0,0,0,0,0,0,0,0,4.0,42,2,10.50,21.0,12.0,0,4,3,58.3,0,2,4.0,25,0
B Kumar,ipl2020_03,0,2,1,0.0,0,0,0,0,100.0,4.0,25,0,6.25,0,0,0,3,0,50.0,0,0,3.0,29,0
B Kumar,ipl2020_08,0,0,0,0,0,0,0,0,0,3.0,29,0,9.67,0,0,0,3,1,38.9,0,0,4.0,25,2
B Kumar,ipl2020_11,0,0,0,0,0,0,0,0,0,4.0,25,2,6.25,12.5,12.0,0,4,0,58.3,0,0,3.1,20,1
B Kumar,ipl2020_14,0,0,0,0,0,0,0,0,0,3.1,20,1,6.32,20.0,19.0,0,3,0,47.4,0,0,4.0,45,1
B Kumar,ipl2021_03,0,0,0,0,0,0,0,0,0,4.0,45,1,11.25,45.0,24.0,0,6,2,45.8,2,2,4.0,30,1
B Kumar,ipl2021_06,2,2,0,100.0,0,0,0,0,0.0,4.0,30,1,7.50,30.0,24.0,0,5,0,45.8,1,2,4.0,45,0
B Kumar,ipl2021_09,1,2,1,50.0,0,0,0,0,50.0,4.0,45,0,11.25,0,0,0,3,3,25.0,0,0,3.0,16,1
B Kumar,ipl2021_14,0,0,0,0,0,0,0,0,0,3.0,16,1,5.33,16.0,18.0,0,1,0,38.9,14,10,4.0,37,0
B Kumar,ipl2021_28,14,10,0,140.0,0,0,2,0,20.0,4.0,37,0,9.25,0,0,0,4,1,33.3,5,3,3.0,21,0
B Kumar,ipl2021_33,5,3,0,166.7,0,0,1,0,33.3,3.0,21,0,7.00,0,0,0,2,1,44.4,3,4,4.0,34,1
B Kumar,ipl2021_37,3,4,0,75.0,0,0,0,0,50.0,4.0,34,1,8.50,34.0,24.0,0,3,1,45.8,0,0,4.0,28,1
B Kumar,ipl2021_40,0,0,0,0,0,0,0,0,0,4.0,28,1,7.00,28.0,24.0,0,3,0,37.5,2,2,4.0,34,0
B Kumar,ipl2021_44,2,2,0,100.0,0,0,0,0,0.0,4.0,34,0,8.50,0,0,0,1,3,58.3,7,7,4.0,20,0
B Kumar,ipl2021_49,7,7,0,100.0,0,0,0,0,0.0,4.0,20,0,5.00,0,0,0,3,0,58.3,0,0,4.0,25,1
B Kumar,ipl2021_52,0,0,0,0,0,0,0,0,0,4.0,25,1,6.25,25.0,24.0,0,2,1,45.8,3,4,4.0,29,1
B Kumar,ipl2022_05,3,4,0,75.0,0,0,0,0,25.0,4.0,29,1,7.25,29.0,24.0,0,2,2,70.8,1,2,4.0,25,0
B Kumar,ipl2022_12,1,2,1,50.0,0,0,0,0,50.0,4.0,25,0,6.25,0,0,0,1,0,29.2,0,0,4.0,36,1
B Kumar,ipl2022_17,0,0,0,0,0,0,0,0,0,4.0,36,1,9.00,36.0,24.0,0,3,0,54.2,0,0,4.0,37,2
B Kumar,ipl2022_21,0,0,0,0,0,0,0,0,0,4.0,37,2,9.25,18.5,12.0,0,3,0,58.3,0,0,4.0,37,1
B Kumar,ipl2022_25,0,0,0,0,0,0,0,0,0,4.0,37,1,9.25,37.0,24.0,0,4,2,58.3,0,0,4.0,22,3
B Kumar,ipl2022_28,0,0,0,0,0,0,0,0,0,4.0,22,3,5.50,7.3,8.0,0,1,1,54.2,0,0,2.1,8,1
B Kumar,ipl2022_36,0,0,0,0,0,0,0,0,0,2.1,8,1,3.69,8.0,13.0,0,1,0,61.5,0,0,4.0,33,0
B Kumar,ipl2022_40,0,0,0,0,0,0,0,0,0,4.0,33,0,8.25,0,0,0,3,1,29.2,0,0,4.0,22,0
B Kumar,ipl2022_46,0,0,0,0,0,0,0,0,0,4.0,22,0,5.50,0,0,0,1,0,33.3,5,3,4.0,25,1
B Kumar,ipl2022_50,5,3,0,166.7,0,0,1,0,33.3,4.0,25,1,6.25,25.0,24.0,0,3,1,58.3,8,9,4.0,34,0
B Kumar,ipl2022_54,8,9,1,88.9,0,0,1,0,44.4,4.0,34,0,8.50,0,0,0,2,2,29.2,6,7,4.0,27,1
B Kumar,ipl2022_61,6,7,0,85.7,0,0,1,0,57.1,4.0,27,1,6.75,27.0,24.0,0,3,0,75.0,0,0,4.0,26,1
B Kumar,ipl2022_65,0,0,0,0,0,0,0,0,0,4.0,26,1,6.50,26.0,24.0,0,1,2,50.0,1,1,2.0,22,0
